2017-04-14	172.16.101.129:443	1492168200	feed	/version/checkupdate	2893	17162.001	62	1412477.011	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.124:443	1492168200	feed	/sdk_init_info	781	21403	90	856229	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.123:443	1492168200	feed	/account/getPlayerId	11440	7743	76	1239051	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.122:443	1492168200	feed	/promotion/get_game_ad_type	8404	34005.001	69	5703401.011	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.136:443	1492168200	feed	/reports/lbs_users	5786	23377.001	17	2847724.022	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.133:443	1492168200	feed	/oauth/authenticate	3080	3171	64	378862	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.133:443	1492168200	feed	/account/verify_credentials	12771	35610.001	63	9732866.033	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.129:443	1492168200	feed	/account/getPlayerId	11429	3939	49	1138412	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.133:443	1492168200	feed	/reports/lbs_users_location	4598	17954	31	1340658	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.123:443	1492168200	feed	/account/verify_credentials	12287	23899	62	8620282	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.131:443	1492168200	feed	/promotion/get_game_ad_type	8921	33667	69	6076609	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.129:443	1492168200	feed	/promotion/get_game_ad_type	8987	23275.999	69	6539037.978	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.122:443	1492168200	feed	/v2/sdk_activity	616	1479	72	73733	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.123:443	1492168200	feed	/account/openid_sessionid	12243	9365	56	1238589	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.128:443	1492168200	feed	/promotion/get_game_ad_type	8459	59160	71	7572356.044	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.129:443	1492168200	feed	/payments/multi_charge_point	1430	4135	46	284944	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.132:443	1492168200	feed	/account/basic_info	1584	5098	67	623414	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.123:443	1492168200	feed	/tx_msdk_pay	264	837	219	99286	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.121:443	1492168200	feed	/version/checkupdate	3256	19688.999	63	2315521.989	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.132:443	1492168200	feed	/account/getPlayerId	10868	7490	74	1186383	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.128:443	1492168200	feed	/games/apk_blacklist	429	20641.001	57	428098.011	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.124:443	1492168200	feed	/games/apk_blacklist	517	6194	60	262229	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.131:443	1492168200	feed	/sdk_init_info	792	5678	116	348293	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.131:443	1492168200	feed	/reports/lbs_users_location	4862	37171.001	24	1384526.011	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.135:443	1492168200	feed	/account/openid_sessionid	6930	8506	55	573650	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.131:443	1492168200	feed	/version/checkupdate	3278	23433.001	62	2994695.022	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.121:443	1492168200	feed	/oauth/access_token	3157	123	54	202576	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.136:443	1492168200	feed	/oauth/request_token	4301	46474.998	48	5667023.978	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.136:443	1492168200	feed	/app/init	11374	51348	57	8407014.022	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.124:443	1492168200	feed	/account/getPlayerId	10791	612	77	1017522	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.123:443	1492168200	feed	/reports/lbs_users	5016	13946	33	1267002	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.133:443	1492168200	feed	/reports/lbs_users	4983	28559	33	2949935.978	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.131:443	1492168200	feed	/oauth/authenticate	3542	2625	58	405207	2017-07-10 16:04:24	1	
2017-04-14	172.16.101.121:443	1492168200	feed	/vivo_payment/v3_create	462	6412	145	256190	2017-07-10 16:04:24	1	
